customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;TotalIntlCalls;TotalDayCalls;TotalEveMinutes;TotalIntlMinutes;TotalDayMinutes;TotalEveCalls;NumbervMailMessages;CustomerServiceCalls;InternationalPlan;TotalCall;VoiceMailPlan;TotalNightCalls;TotalNightMinutes;Churn
2208-NQBCT;Female;0;Yes;Yes;26;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;81,95;2070,05;4;103;200,2;11,6;170,4;71;0;1;No;279;No;100;258,3;No
1852-XEMDW;Male;0;No;No;22;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;65,05;1427,55;;;;;;;;;;;;;;No
0129-QMPDR;Male;0;Yes;Yes;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);20,5;865,05;4;87;142;9,4;241,7;101;27;1;No;261;Yes;68;288,9;No
4062-HBMOS;Male;0;No;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,05;5364,8;;;;;;;;;;;;;;No
3804-RVTGV;Male;0;Yes;Yes;50;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);103,85;5017,9;;;;;;;;;;;;;;Yes
2314-TNDJQ;Female;0;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);55,65;3880,05;;;;;;;;;;;;;;No
5788-YPOEG;Female;0;Yes;Yes;34;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;84,75;2839,45;1;74;215,6;10;190,4;113;0;2;No;301;No;111;161,2;No
2239-CFOUJ;Male;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,4;20,4;7;115;168,8;9,8;126,3;112;0;2;No;331;No;95;154,6;No
5914-DVBWJ;Female;1;No;No;18;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check;85,45;1505,85;;;;;;;;;;;;;;Yes
5825-XJOCM;Male;0;No;Yes;48;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;One year;Yes;Bank transfer (automatic);64,4;3035,35;;;;;;;;;;;;;;No
8639-NHQEI;Female;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Two year;Yes;Bank transfer (automatic);95,9;6954,15;;;;;;;;;;;;;;No
5802-ADBRC;Female;0;Yes;No;50;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;104,4;5232,9;;;;;;;;;;;;;;No
8681-ICONS;Male;0;Yes;Yes;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,65;654,85;7;144;225,2;11,4;169,9;118;0;1;No;363;No;93;169,7;No
2682-KEVRP;Female;1;No;No;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;20,05;417;1;115;159,9;12,2;211,7;84;37;1;No;281;Yes;80;144,1;No
4804-NCPET;Male;0;Yes;Yes;19;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,2;387,4;3;140;153,3;12,8;80,3;101;45;2;No;369;Yes;123;309,2;No
2796-NNUFI;Female;0;Yes;Yes;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;19,95;927,1;6;106;187,6;10,5;203,9;99;33;3;Yes;321;Yes;107;101,7;No
3945-GFWQL;Female;0;No;Yes;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;44,55;480,6;;;;;;;;;;;;;;Yes
1221-GHZEP;Female;0;No;No;62;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Two year;Yes;Mailed check;65,1;3846,75;6;106;313,7;13,4;142,4;109;25;2;No;340;Yes;117;126,6;No
0193-ESZXP;Female;1;Yes;No;58;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;One year;Yes;Credit card (automatic);105,5;6205,5;;;;;;;;;;;;;;Yes
7113-HIPFI;Male;0;Yes;Yes;66;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check;65,85;4097,05;5;109;122,2;11,3;156,9;87;0;3;No;307;No;103;189,1;No
5442-UTCVD;Male;0;No;Yes;3;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;91,85;257,05;;;;;;;;;;;;;;Yes
9643-YBLUR;Male;0;Yes;No;9;Yes;Yes;DSL;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);69,05;653,95;;;;;;;;;;;;;;No
4877-TSOFF;Female;0;Yes;Yes;55;Yes;Yes;DSL;Yes;Yes;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);75,75;4264,25;;;;;;;;;;;;;;No
4759-TRPLW;Male;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,4;70,4;;;;;;;;;;;;;;Yes
6463-HHXJR;Female;0;Yes;Yes;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;No;Bank transfer (automatic);100,5;7030,65;;;;;;;;;;;;;;No
3398-FSHON;Female;1;No;No;12;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;91,3;1094,5;;;;;;;;;;;;;;Yes
4495-LHSSK;Female;0;No;Yes;18;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;57,65;992,7;;;;;;;;;;;;;;No
6060-QBMGV;Male;0;Yes;No;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,85;1433,8;4;120;235,6;9,9;81,6;85;33;1;No;323;Yes;113;150,9;No
7140-ADSMJ;Male;0;No;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20,45;162,3;4;117;116,5;9,8;216,7;126;0;2;Yes;359;No;110;220;No
0336-PIKEI;Male;1;Yes;No;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);74,4;5360,75;14;51;219,8;4,4;111;84;0;1;No;239;No;89;202;No
7410-OIEDU;Male;0;No;No;10;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;79,85;887,35;3;115;191,1;9,5;213;112;39;0;No;345;Yes;115;182,7;No
5150-LJNSR;Male;0;Yes;Yes;31;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;No;One year;No;Bank transfer (automatic);98,05;3082,1;4;74;192,9;10,1;215,6;98;0;5;No;284;No;103;144;No
4482-FTFFX;Male;0;No;No;5;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;56,15;291,45;7;80;208,7;14;128,8;93;0;1;No;284;No;103;202,1;No
3077-RSNTJ;Female;0;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,7;113,5;8;93;206,4;8,3;125,2;119;0;0;Yes;359;No;139;129,3;No
6946-LMSQS;Male;1;Yes;No;25;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;One year;Yes;Electronic check;89,05;2177,45;;;;;;;;;;;;;;Yes
3301-LSLWQ;Female;0;No;No;29;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;66,1;1912,15;;;;;;;;;;;;;;No
7295-JOMMD;Female;0;No;Yes;4;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);98,1;396,3;1;87;281,7;11,4;239,7;92;0;1;Yes;294;No;113;183,5;Yes
9600-UDOPK;Male;0;Yes;No;30;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);94,05;2866,45;;;;;;;;;;;;;;Yes
1564-HJUVY;Male;0;No;No;4;Yes;No;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Bank transfer (automatic);63,75;226,2;4;92;195,7;13,1;207,8;110;0;0;No;330;No;124;184,8;No
0795-XCCTE;Male;1;No;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25,4;1809,35;;;;;;;;;;;;;;No
3751-KTZEL;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;No;Mailed check;35,05;35,05;;;;;;;;;;;;;;Yes
4712-AUQZO;Male;0;No;No;18;No;No phone service;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;33,6;550,35;;;;;;;;;;;;;;No
0516-VRYBW;Female;0;No;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,15;390,85;9;129;160,5;5,6;131,1;94;0;5;No;325;No;88;206,9;Yes
9048-JVYVF;Male;0;No;No;3;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;69,35;191,35;;;;;;;;;;;;;;Yes
5148-HKFIR;Female;0;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,7;406,95;9;110;209,3;6,7;164,9;105;25;1;No;280;Yes;55;231,2;No
2525-GVKQU;Female;0;No;No;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,6;1093;3;95;221;10,2;141,7;100;0;0;No;269;No;71;227,1;No
2657-VPXTA;Female;0;Yes;Yes;10;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;88,85;929,45;4;61;252,3;8,4;178,7;84;0;1;No;226;No;76;255,7;No
9018-PCIOK;Female;0;No;No;55;Yes;No;DSL;No;Yes;Yes;No;No;Yes;Two year;Yes;Mailed check;64,75;3617,1;3;112;221,3;8,2;209,9;82;0;1;No;291;No;93;210;No
2361-UPSND;Female;0;Yes;No;46;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;One year;No;Mailed check;70,6;3231,05;5;100;158,4;9,3;123,1;82;0;0;No;269;No;82;256,1;No
8945-MUQUF;Male;0;No;No;51;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;Yes;Electronic check;94,8;4837,6;;;;;;;;;;;;;;Yes
2233-FAGXV;Female;0;Yes;Yes;5;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;24,3;132,25;7;116;240,7;10,6;171,8;125;28;1;No;329;Yes;80;245,5;No
6016-LVTJQ;Female;0;Yes;Yes;34;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,65;716,4;3;133;278,6;11,5;34;61;0;0;No;317;No;120;129,6;No
1150-FTQGN;Female;0;Yes;Yes;60;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;No;Bank transfer (automatic);94,15;5811,8;;;;;;;;;;;;;;No
1642-HMARX;Female;0;Yes;No;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;91,7;6424,7;;;;;;;;;;;;;;No
4821-WQOYN;Female;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20,1;1326,25;6;105;171,7;13;231,3;108;0;1;No;356;No;136;67,7;No
3410-YOQBQ;Female;0;No;No;31;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;79,2;2497,2;2;86;245,2;10,3;81,1;72;0;0;No;275;No;115;237;No
6362-QHAFM;Male;0;Yes;No;42;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;108,3;4586,15;;;;;;;;;;;;;;No
6542-LWGXJ;Male;0;Yes;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25;78,25;;;;;;;;;;;;;;No
7872-BAAZR;Female;0;Yes;Yes;53;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,55;1007,9;2;107;192,2;12,2;220,9;97;0;1;No;281;No;74;161;No
8785-CJSHH;Female;0;Yes;No;60;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,8;5985,75;;;;;;;;;;;;;;No
2001-EWBQU;Female;0;No;No;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;No;Electronic check;104,7;6333,8;;;;;;;;;;;;;;No
6166-ILMNY;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69,75;144,55;2;128;102,8;10,5;176,9;56;0;4;No;274;No;84;213,7;Yes
8565-WUXZU;Male;1;Yes;No;72;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;No;Two year;Yes;Credit card (automatic);84,8;6141,65;3;87;178,8;11,5;88,5;108;16;2;No;296;Yes;96;228,7;No
7572-KPVKK;Male;0;No;Yes;62;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;104,05;6590,5;;;;;;;;;;;;;;No
7693-QPEFS;Male;1;No;No;52;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);72,95;3829,75;;;;;;;;;;;;;;No
8812-ZRHFP;Female;0;Yes;Yes;30;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;One year;No;Electronic check;86,45;2538,05;6;110;222,8;10,6;197;102;0;2;No;311;No;91;225,3;No
7916-VCCPB;Female;0;Yes;Yes;16;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);73,25;1195,75;10;93;194,1;16,2;173,5;76;0;3;No;294;No;112;208;No
4890-VMUAV;Male;0;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Electronic check;71,5;4576,3;;;;;;;;;;;;;;No
7831-QGOXH;Female;0;No;No;18;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,2;1553,9;;;;;;;;;;;;;;Yes
7762-ONLJY;Female;0;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,7;94,45;9;116;194,6;10,9;82,7;95;0;0;No;274;No;54;159;No
4587-VVTOX;Female;0;Yes;No;6;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,3;545,2;;;;;;;;;;;;;;Yes
5018-LXQQG;Female;0;Yes;Yes;30;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Bank transfer (automatic);66,3;1923,5;2;108;276,2;12,7;90,4;77;0;1;No;299;No;111;146,5;No
7296-PIXQY;Female;0;Yes;Yes;14;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70,2;1046,5;4;98;282,6;11,4;178,3;110;0;1;No;311;No;98;181;No
7905-NJMXS;Male;1;Yes;No;7;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;64,2;475;;;;;;;;;;;;;;No
4716-HHKQH;Male;1;Yes;No;20;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;107,05;2172,05;4;98;180,5;13;222,8;105;31;0;No;308;Yes;101;151,3;No
5949-EBSQK;Male;0;Yes;Yes;4;Yes;No;DSL;No;No;No;Yes;No;Yes;Month-to-month;No;Credit card (automatic);61,45;229,55;5;108;209,9;7,9;108,6;126;0;1;No;357;No;117;222,6;Yes
4959-JOSRX;Female;0;Yes;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);44,6;80,55;3;99;267,8;9,4;198,5;60;0;0;No;237;No;75;354,9;Yes
1866-NXPSP;Female;0;No;No;36;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Mailed check;75,55;2680,15;6;88;145,7;14;171,2;109;40;1;No;297;Yes;93;196,8;No
4683-WYDOU;Male;0;Yes;No;62;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);107,6;6912,7;;;;;;;;;;;;;;No
1304-SEGFY;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;97,85;6841,3;;;;;;;;;;;;;;No
8943-URTMR;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;79,65;152,7;;;;;;;;;;;;;;Yes
4819-HJPIW;Male;0;No;No;18;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25,15;476,8;;;;;;;;;;;;;;No
7614-QVWQL;Male;0;Yes;Yes;49;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;One year;Yes;Bank transfer (automatic);51,8;2541,25;;;;;;;;;;;;;;Yes
9172-JITSM;Female;0;Yes;Yes;26;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;90,8;2361,8;4;91;205,3;14,5;167,8;91;33;4;No;322;Yes;132;130;Yes
5701-SVCWR;Female;0;No;Yes;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;24;24;;;;;;;;;;;;;;No
8383-SGHJU;Female;0;No;No;33;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;No;Electronic check;59,4;1952,8;;;;;;;;;;;;;;No
0322-YINQP;Male;0;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;48,55;48,55;2;106;211,3;10,2;134,4;98;0;5;No;336;No;125;193,6;Yes
1619-YWUBB;Female;0;Yes;No;68;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);24,95;1614,9;;;;;;;;;;;;;;No
1779-PWPMG;Female;1;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);114,65;8333,95;;;;;;;;;;;;;;No
5940-NFXKV;Male;0;Yes;Yes;19;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,65;1465,75;;;;;;;;;;;;;;Yes
4760-THGOT;Female;0;Yes;No;43;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;94,1;4107,3;;;;;;;;;;;;;;No
0003-MKNFE;Male;0;No;No;9;Yes;Yes;DSL;No;No;No;No;No;Yes;Month-to-month;No;Mailed check;59,9;542,4;;;;;;;;;;;;;;No
5310-NOOVA;Male;0;No;No;46;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;19,95;907,05;1;85;241,1;7,9;174;114;0;1;No;295;No;94;207,8;No
0727-BMPLR;Female;1;No;No;55;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;100;5509,3;;;;;;;;;;;;;;Yes
5791-KAJFD;Female;0;Yes;Yes;56;Yes;Yes;DSL;Yes;No;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);68,75;3808;6;123;129,1;8,6;29,9;117;43;2;No;353;Yes;105;325,9;No
6621-NRZAK;Female;0;Yes;Yes;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20;1209,25;5;163;166,7;11,1;70,9;121;32;3;No;397;Yes;105;244,9;No
4891-NLUBA;Female;0;Yes;Yes;61;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);61,45;3751,15;;;;;;;;;;;;;;No
8199-ZLLSA;Male;0;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);118,35;7804,15;;;;;;;;;;;;;;Yes
3030-ZKIWL;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;20,05;3;121;180;7,7;134,7;83;0;1;No;312;No;104;200,9;No
7217-JYHOQ;Male;0;Yes;Yes;24;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);70,3;1706,45;4;54;191,1;13,3;170,7;108;0;1;No;274;No;107;214,6;No
4742-TXUEX;Female;0;Yes;Yes;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,3;890,5;9;78;196,7;10,1;154,2;85;0;1;No;270;No;97;253,5;No
0107-YHINA;Male;0;No;Yes;1;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,75;99,75;;;;;;;;;;;;;;Yes
3566-VVORZ;Female;0;Yes;No;12;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);45,9;505,95;4;85;165,4;11,2;222,4;76;0;0;No;262;No;97;208,4;No
7110-BDTWG;Female;0;Yes;No;71;No;No phone service;DSL;No;No;Yes;Yes;No;Yes;Two year;Yes;Electronic check;47,05;3263,6;;;;;;;;;;;;;;No
7966-YOTQW;Male;0;No;No;10;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);54,5;568,2;;;;;;;;;;;;;;No
0771-CHWSK;Male;0;No;No;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);74,6;4798,4;;;;;;;;;;;;;;No
4178-EGMON;Male;0;Yes;No;70;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;Two year;Yes;Credit card (automatic);88;5986,45;4;96;246,5;12,4;238,4;130;0;3;No;350;No;117;198,4;No
4443-EMBNA;Female;0;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,75;1836,9;2;134;187,8;8,3;216,8;106;0;0;No;350;No;108;138,1;No
1872-EBWSC;Female;0;No;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,35;617,35;3;120;198,6;6;274,4;82;0;1;No;268;No;62;160,8;No
9803-FTJCG;Male;0;Yes;Yes;71;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);66,85;4748,7;3;107;253,8;6,7;239,9;77;39;5;No;277;Yes;85;128,7;No
8224-DWCKX;Male;1;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73,3;828,05;;;;;;;;;;;;;;No
2082-CEFLT;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,6;45,6;;;;;;;;;;;;;;Yes
4979-HPRFL;Male;0;Yes;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);24,15;1402,25;;;;;;;;;;;;;;No
5647-URDKA;Male;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,7;130,25;2;85;150,1;12;116;120;44;1;No;306;Yes;98;246,8;No
4521-WFJAI;Male;0;No;No;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);25,95;1444,05;;;;;;;;;;;;;;No
5583-SXDAG;Male;0;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70;70;5;93;120,1;10,3;172,7;116;37;5;No;305;Yes;86;216,1;Yes
8138-EALND;Male;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,75;311,6;2;85;244,7;7,7;206,9;78;0;3;No;304;No;136;221,5;No
